college_code,college_name,district,branch,category,cutoff_rank
72256,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),SCG,137745
72256,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),SCR,188118
72256,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),STG,210728
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,1G,74588
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,2AG,75815
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,2AK,84441
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,2AR,83787
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,2BG,73471
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,3AG,63129
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,3BG,63641
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,3BR,67459
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,GM,59311
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,GMK,73189
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,GMR,64164
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,SCG,169401
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,SCR,238128
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,STG,171270
74588,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING,STR,215148
80014,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),1G,80014
80014,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2AG,83776
80014,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2AR,91082
80014,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2BG,93102
80014,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),3AG,76832
80014,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),3AR,83805
80014,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),3BG,89171
80014,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),GM,73686
80014,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),GMK,85526
80014,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SCG,193419
80014,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SCK,242076
80014,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),STG,212779
102002,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),1G,102002
102002,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),1R,123891
102002,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),2AG,89538
102002,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),2BG,84192
102002,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),3AG,73723
102002,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),3BG,76230
102002,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),GM,73521
102002,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),GMR,79334
102002,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),SCG,170015
102002,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),STG,239043
98885,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,ELECTRONICS AND COMMUNICATIO N ENGG,1G,98885
98885,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",Bagalkote,ELECTRONICS AND COMMUNICATIO N ENGG,2AG,103544
